year,month,amazon,amur,aral,chang_jiang,columbia,zaire,danube,dnepr,don,huang,indigirka,indus,kolyma,lena,limpopo,mackenzie,mekong,mississippi,murray,dvina,niger,nile,ob,olenek,parana,pechora,senegal,ural,volga,xi,yenisei,yukon
1989,11,168.0745,9.2369,22.0029,43.7986,60.8326,145.1738,46.1317,37.0834,57.8084,14.4492,8.7783,10.1653,11.6886,17.3333,98.9651,35.1385,35.2514,29.5977,49.2084,36.1715,2.7134,23.4016,30.8122,19.1969,134.5348,41.2297,3.1119,27.6767,44.2796,18.1397,27.5793,19.7684
1989,12,204.9213,8.4603,32.6024,20.6226,34.4938,140.883,28.5438,42.7821,44.633,6.8134,4.2082,19.2401,8.9286,11.9807,112.1686,24.9976,13.9182,25.4243,32.1471,54.4637,1.0393,30.1189,36.7149,10.1348,214.5293,40.8004,1.202,35.4563,54.1363,31.003,23.0179,15.1966
1990,1,266.2957,1.8041,23.5098,32.5519,92.0258,88.7034,16.2789,32.6624,34.7034,6.5165,6.4207,32.6944,11.3439,6.9892,102.4338,20.8161,5.7715,52.7484,33.4994,40.9314,1.221,14.5851,25.0242,7.9987,174.2506,34.4883,0.5763,18.1077,40.5724,61.7291,11.3667,4.4002
1990,2,243.0546,8.6354,19.2945,59.7447,55.1269,111.9943,41.6699,37.7776,22.9131,13.6583,6.713,57.4433,5.9897,8.8723,68.9922,15.6293,22.5727,64.1894,45.8534,46.266,1.377,30.3013,23.7993,7.119,134.4156,43.1208,0.4043,16.5286,35.5925,108.7242,14.7362,18.6376
1990,3,250.6289,6.4729,29.238,61.6604,35.0694,122.7312,27.0071,27.2245,26.3939,30.1364,6.4488,52.1272,6.358,11.4453,57.5229,12.7295,52.0212,78.3059,37.3798,44.9018,2.1678,33.7512,32.4392,18.498,144.6634,36.7793,0.9571,27.8043,44.6834,118.3863,18.0047,18.4466
1990,4,212.5058,22.4819,41.5759,91.4931,48.0152,133.14,67.8418,55.2873,44.4499,35.1774,15.0345,28.1034,18.8029,15.4193,38.2285,16.4899,46.5902,68.0433,139.206,20.372,27.9546,36.6814,23.2249,15.2225,135.9571,22.349,4.2582,44.8526,36.4131,115.0131,15.8366,7.7577
1990,5,181.2274,34.4227,20.1308,123.6491,69.3636,125.0967,51.3725,43.5315,50.6807,45.1779,20.9109,28.5921,16.4082,25.5108,5.2662,32.3268,175.5376,123.3377,52.905,61.4831,58.5129,29.243,53.8512,32.1973,86.2852,45.5118,3.9174,33.2659,64.4696,225.4519,38.9764,19.2654
1990,6,141.6731,83.7883,14.3257,178.8501,42.5134,61.9745,83.7907,76.2089,75.3063,56.2042,35.7306,24.1698,40.7111,44.6161,1.9563,59.4298,238.4087,87.4803,33.4798,81.0076,70.095,40.0381,58.8003,18.611,42.292,69.5355,25.7898,42.342,79.0528,223.771,52.73,41.6979
1990,7,103.6871,115.8268,30.5928,136.1031,24.7327,63.4803,61.3466,91.5494,50.4169,101.664,81.967,79.1359,56.9725,60.176,0.9394,47.2845,273.8395,86.2017,54.9353,56.1849,144.6747,81.3882,80.5081,31.4701,43.4191,45.4241,68.7309,36.6816,77.1342,194.5988,65.4029,61.2903
1990,8,85.4035,110.0436,14.205,101.3054,35.3775,94.4171,37.4222,54.4274,44.9588,91.5203,32.5051,105.4842,60.6784,42.6046,4.4492,56.4019,220.6706,68.9894,39.092,76.4303,130.471,87.9814,62.7379,55.1034,53.4095,71.4059,92.8932,56.7979,70.0447,64.0965,79.2424,55.2817
1990,9,99.7691,54.6297,12.345,97.5768,6.5737,120.0572,63.1307,85.5508,80.8374,46.471,24.2238,62.6128,37.5592,36.8324,4.0685,36.4746,231.5845,52.6676,24.0144,53.7989,88.4811,61.1423,51.5562,18.5724,87.6214,52.5026,57.3223,21.2788,81.9226,126.556,46.2215,38.7136
1990,10,132.8943,16.2957,30.3072,66.6958,65.9574,141.6938,56.5368,41.0051,38.1226,25.158,18.0294,9.5018,20.9364,27.9563,21.3538,37.1455,172.4307,60.5017,31.7024,57.9011,32.5213,35.5478,53.1225,32.4393,107.6345,55.3301,17.8313,31.5124,64.8012,75.1186,36.3052,14.8291
